x,y,y_true
1.2203823484477883,-0.963264522569732,1.4490441288805291
4.951769101112702,-6.164294102785657,-7.879422752781755
0.34388521115218396,6.28634818924351,3.64028697211954
9.093204020787821,-22.62985876802734,-18.233010051969554
2.587799816000169,-4.927645821664861,-1.969499540000423
6.62522284353982,-17.1611375532498,-12.063057108849549
3.1171107608941098,-3.9662939883466692,-3.292776902235275
5.200680211778108,-6.707844889955364,-8.50170052944527
5.4671027934327965,-5.4118643533419215,-9.167756983581992
1.8485445552552704,0.06387556291126187,-0.1213613881381761
9.695846277645586,-15.668076830185736,-19.739615694113965
7.7513282336111455,-18.328574229565092,-14.878320584027865
9.394989415641891,-23.245929637492615,-18.987473539104727
8.948273504276488,-18.009553007932766,-17.870683760691218
5.978999788110851,-9.48733584792886,-10.447499470277128
9.218742350231167,-18.62859274581315,-18.54685587557792
0.884925020519195,-2.880917801397679,2.2876874487020125
1.959828624191452,-0.6223716592606007,-0.39957156047862963
0.45227288910538066,0.10814402597441575,3.3693177772365486
3.2533033076326436,-1.959076897006512,-3.633258269081608
3.8867728968948203,-4.300436626994929,-5.21693224223705
2.713490317738959,-4.633425260165785,-2.283725794347397
8.287375091519294,-17.50310502213997,-16.218437728798236
3.567533266935893,-7.066866972062112,-4.4188331673397325
2.8093450968738076,-2.6800604853674486,-2.523362742184519
5.426960831582485,-6.679546277703116,-9.067402078956212
1.4092422497476265,-1.4874207402079254,0.9768943756309341
8.021969807540398,-14.294808230056384,-15.554924518850996
0.7455064367977082,1.3105898620746275,2.6362339080057295
9.868869366005173,-22.154355495668792,-20.17217341501293
7.722447692966574,-15.073695132302829,-14.806119232416435
1.987156815341724,-3.055997844402745,-0.4678920383543099
0.05522117123602399,2.977823808541985,4.36194707190994
8.154614284548341,-18.881230442842977,-15.886535711370854
7.068573438476172,-8.259620763899456,-13.171433596190429
7.2900716804098735,-13.637020321095362,-13.725179201024684
7.712703466859457,-16.531072437130106,-14.781758667148644
0.7404465173409036,3.183833483483296,2.648883706647741
3.5846572854427263,-4.7424633378338905,-4.461643213606816
1.1586905952512971,1.0508495130386997,1.6032735118717572
8.631034258755935,-15.542168896781273,-17.077585646889837
6.232981268275579,-9.188683895570685,-11.082453170688948
3.308980248526492,-5.098703490342548,-3.7724506213162297
0.6355835028602363,1.471495641237709,2.911041242849409
3.109823217156622,-3.962187285770665,-3.274558042891555
3.2518332202674705,-9.38438596250764,-3.6295830506686766
7.29606178338064,-17.52813211394798,-13.740154458451599
6.3755747135521315,-8.021751115269018,-11.43893678388033
8.872127425763265,-13.567899280654956,-17.680318564408164
4.722149251619493,-7.927963227939678,-7.305373129048732
1.195942459383017,2.9515362591818732,1.5101438515424572
7.13244787222995,-12.552994294216031,-13.331119680574872
7.607850486168974,-6.8224241942843395,-14.519626215422434
5.612771975694963,-6.7329926606509645,-9.531929939237406
7.70967179954561,-15.093973477565942,-14.774179498864026
4.937955963643907,-10.233741010610833,-7.844889909109769
5.227328293819941,-12.584436535193783,-8.568320734549852
4.275410183585496,-5.679866369295683,-6.18852545896374
0.2541912674409519,1.973644968186862,3.8645218313976204
1.0789142699330445,-1.7529199488267966,1.802714325167389
0.3142918568673425,2.0978381472253274,3.714270357831644
6.364104112637804,-14.114130290630499,-11.41026028159451
3.143559810763267,0.8589545607732436,-3.358899526908168
5.085706911647028,-6.010167886743945,-8.214267279117571
9.07566473926093,-18.209093451443866,-18.189161848152324
2.4929222914887497,1.9675546185031907,-1.7323057287218742
4.103829230356297,-5.566152306771697,-5.759573075890742
7.555511385430487,-16.541988966896874,-14.388778463576216
2.2879816549162246,2.5878560558835817,-1.2199541372905616
0.7697990982879299,3.922777363491822,2.5755022542801753
2.8975145291376805,-5.336901708660342,-2.743786322844201
1.6122128725400442,-0.006378876559131386,0.46946781864988907
9.29697652342573,-20.93148694202622,-18.742441308564324
8.08120379564417,-19.160008816521266,-15.703009489110425
6.334037565104235,-9.019650043931485,-11.335093912760588
8.714605901877178,-12.512973153517619,-17.286514754692945
8.036720768991145,-19.088220857025718,-15.591801922477863
1.8657005888603584,1.243171619575531,-0.1642514721508963
8.925589984899778,-19.440581385054013,-17.813974962249446
5.393422419156507,-10.201369507303008,-8.983556047891268
8.074401551640625,-17.166988689698734,-15.686003879101563
8.960912999234932,-20.06225942228687,-17.90228249808733
3.1800347497186388,-3.328782804434529,-3.4500868742965967
1.1005192452767676,-0.32867340421951363,1.7487018868080808
2.279351625419417,-0.5222369990989446,-1.1983790635485416
4.271077886262563,-6.30328998927925,-6.177694715656408
8.18014765922493,-16.54773926522835,-15.950369148062325
8.607305832563434,-19.287173736512578,-17.018264581408584
0.06952130531190703,2.884268410299401,4.326196736720233
5.107473025775658,-6.380204499874754,-8.268682564439144
4.17411003148779,-4.682982109658522,-5.935275078719474
2.2210781047073027,-3.4965833737646346,-1.0526952617682568
1.198653673336828,1.7516965802309945,1.5033658166579298
3.3761517140362796,-2.061911476661227,-3.9403792850906996
9.429097039125192,-23.24625580061641,-19.072742597812983
3.2320293202075523,-2.2216728195690436,-3.5800733005188814
5.187906217433661,-10.12632494094877,-8.469765543584153
7.030189588951778,-11.648977300896547,-13.075473972379445
3.63629602379294,-6.498887950838642,-4.59074005948235
9.717820827209607,-24.306757319685317,-19.794552068024018
9.624472949421111,-23.630038468260686,-19.56118237355278
2.5178229582536416,-1.6743450289806494,-1.7945573956341043
4.972485058923855,-7.281906393005933,-7.931212647309637
3.0087830981676964,-5.282749308180263,-3.0219577454192414
2.848404943774676,-1.0245312124932557,-2.6210123594366905
0.36886947354532795,-0.5759738395357195,3.5778263161366803
6.095643339798968,-10.904307846115712,-10.739108349497421
5.026790232288615,-11.09451608012768,-8.066975580721538
0.5147875124998935,1.5834409492448684,3.2130312187502663
2.7864646423661146,-2.3476649276242516,-2.4661616059152864
9.082658859666537,-20.357680562376224,-18.206647149166344
2.395618906669724,-2.450436127248874,-1.4890472666743104
1.448948720912231,3.393360220755524,0.8776281977194227
4.89452760277563,-9.17854868074695,-7.736319006939077
9.856504541106007,-18.052031072602162,-20.141261352765017
2.4205527151150044,-4.375648924431556,-1.551381787787511
6.721355474058786,-10.978878240358757,-12.303388685146963
7.616196153287175,-10.936568831573188,-14.54049038321794
2.3763754399239967,-7.620049850128216,-1.440938599809992
7.282163486118596,-15.697646853972682,-13.705408715296489
3.677831327192532,-3.25189800002998,-4.69457831798133
6.3230583059357945,-11.81525922994697,-11.307645764839487
6.335297107608947,-10.410378085594097,-11.338242769022369
5.357746840747585,-10.404330068658513,-8.894367101868962
0.902897700544083,2.4592302173220424,2.2427557486397927
8.35302495589238,-16.771755478211148,-16.38256238973095
3.2078006497173583,-0.6000464701438775,-3.5195016242933956
1.8651851039985423,0.4730893482566769,-0.1629627599963559
0.40775141554763916,4.324628116318907,3.480621461130902
5.908929431882418,-11.302015995012216,-10.272323579706047
6.775643618422825,-13.658124606238296,-12.439109046057062
0.16587828927856152,3.0039088072545437,4.085304276803596
5.12093058299281,-7.316196101536282,-8.302326457482025
2.2649577519793795,-2.214855581999106,-1.1623943799484486
6.451727904094499,-10.904882617995213,-11.629319760236246
1.7436642900499144,5.329341271488811,0.14083927487521386
6.90937738102466,-10.595631693982419,-12.77344345256165
3.867353463005374,-5.983442487933037,-5.168383657513434
9.367299887367345,-15.915214913008501,-18.918249718418362
1.3752094414599325,0.04178796379629013,1.0619763963501687
3.410663510502585,-9.121970114201098,-4.026658776256463
1.1347352124058907,-0.8570538083082373,1.663161968985273
9.246936182785628,-23.29432025952871,-18.617340456964072
8.77339353380981,-18.312267544627794,-17.433483834524523
2.579416277151556,-1.9024947449050105,-1.9485406928788898
6.59984046034179,-7.808507870166268,-11.999601150854474
8.172222002012159,-15.113236570619993,-15.9305550050304
5.5520081159946235,-9.92777161200872,-9.38002028998656
5.296505783560065,-6.667750505941439,-8.741264458900162
2.418522909004517,-7.074145545031005,-1.5463072725112923
0.9310276780589921,2.7614672001239344,2.1724308048525196
8.972157579533267,-16.00323096411575,-17.930393948833167
9.004180571633304,-21.706917043532865,-18.01045142908326
6.33101457273268,-8.468151323814377,-11.3275364318317
3.390297910487007,-3.129503757481482,-3.9757447762175175
3.492095746126609,-5.2684591500685265,-4.230239365316523
7.259556788702394,-12.066937306490274,-13.648891971755987
8.971102599525771,-12.25102435430344,-17.92775649881443
8.870864242651173,-17.222494968981696,-17.677160606627933
7.798755458576238,-14.376337180689756,-14.996888646440595
6.420316461542877,-12.699193402707804,-11.550791153857194
0.8413996499504883,0.27188995146179984,2.3965008751237793
1.6162871409461377,2.5351216889952695,0.4592821476346556
8.985541885270793,-20.10406427794915,-17.963854713176982
6.0642905965958995,-10.481810898441267,-10.660726491489749
0.09197051616629648,3.0759300926714674,4.270073709584259
1.014715428660321,3.1606609927151768,1.9632114283491973
6.635017691080558,-11.253388964484023,-12.087544227701393
0.05061583846218687,6.967310264489281,4.373460403844533
1.6080805141749865,-0.7952422825743342,0.4797987145625333
5.487337893665861,-9.89303207239808,-9.218344734164653
6.918951976926932,-15.244289231773099,-12.797379942317331
6.519612595026006,-12.909764637755293,-11.799031487565014
2.242693094605598,-0.1634815039018651,-1.1067327365139956
7.121792213475358,-11.412008992075014,-13.304480533688395
2.3724908749680007,-3.7366404978640655,-1.431227187420002
3.2539969815926773,-1.460977653717543,-3.6349924539816936
7.464914051180242,-10.773190480938226,-14.162285127950604
6.496328990472147,-10.707235218121117,-11.74082247618037
8.49223410494178,-12.038595730959283,-16.73058526235445
6.576128923003433,-13.874795305267517,-11.940322307508584
5.683086033354716,-12.819351841665332,-9.70771508338679
0.9367476782809248,-2.288669817963009,2.158130804297688
3.6771580305943354,-0.9527842977628804,-4.692895076485838
2.6520236768172545,-0.4941450511579919,-2.130059192043136
2.4398964337908358,-1.738702761753227,-1.5997410844770892
9.730105547524456,-19.125342303011593,-19.825263868811142
3.930977246667604,-8.141165734914951,-5.327443116669009
8.920465551771134,-11.686783930385767,-17.801163879427833
6.311386259972629,-10.955412694993504,-11.278465649931572
7.948113035416484,-15.09679560202898,-15.370282588541212
5.026370931051921,-6.251510767883072,-8.065927327629803
5.769038846263591,-8.720074036317193,-9.922597115658977
4.925176938188639,-7.25323228477377,-7.812942345471598
1.952429877980445,-2.3572608335643923,-0.38107469495111257
7.224521152615053,-12.382631988697643,-13.561302881537632
2.807723624408558,2.1857521801661894,-2.519309061021395
0.2431596643145384,7.255650954601098,3.8921008392136542
6.454722959071678,-7.653840831080703,-11.636807397679195
1.7711067940704894,-1.2058061762541863,0.07223301482377664
9.404585843529143,-21.485476659469306,-19.011464608822855
9.539285770025874,-19.662681725313803,-19.348214425064683
9.148643902204485,-18.232297474789476,-18.371609755511212
3.7015870025544437,-2.018488710208738,-4.753967506386109
0.15456616528867428,-0.11757698750873402,4.113584586778314
9.283185625877254,-14.884088266041598,-18.707964064693133
4.281841483173143,-6.599623454380331,-6.204603707932858
9.666548190436696,-20.733573150960293,-19.666370476091743
9.636199770892528,-22.12076036538174,-19.59049942723132
8.530094554673601,-20.96237806634843,-16.825236386684004
2.944488920695857,-0.8032958418348564,-2.8612223017396428
3.8509772860192526,-4.944148297077122,-5.127443215048132
8.511366715168569,-20.003319037274057,-16.778416787921422
3.1692200515627764,-6.660747059065981,-3.423050128906941
1.6949274668609249,-0.5767804153776328,0.2626813328476878
5.568012624583502,-5.247477748235273,-9.420031561458755
9.36154774160781,-19.552847732428535,-18.903869354019523
6.96029796674973,-16.65860229966959,-12.900744916874324
5.700611700893649,-10.365886912448984,-9.751529252234123
0.9717649377076854,1.3887787313616107,2.0705876557307867
6.150072266991698,-17.617397274833174,-10.875180667479245
9.900538501042632,-20.38708341890111,-20.25134625260658
1.4008401523652403,0.4205632935652045,0.9978996190868994
5.183296523637368,-6.717725397059873,-8.458241309093419
8.773730719279554,-12.811936560835523,-17.434326798198885
7.407686177542044,-11.202802869985717,-14.01921544385511
6.97015740995268,-13.597615251268776,-12.925393524881699
7.024840839871093,-15.828416871531907,-13.06210209967773
3.5949115121975517,1.9461207276307722,-4.487278780493879
2.9359184426449336,-2.691750021576113,-2.839796106612334
8.093611554785136,-15.699205657180475,-15.73402888696284
8.101133946791808,-15.813147584754528,-15.75283486697952
8.670723185801037,-16.681596062582955,-17.176807964502594
9.132405525564714,-18.69191484372164,-18.331013813911785
5.113423988609378,-9.717714988724037,-8.283559971523445
5.015162946871996,-9.40505472028097,-8.03790736717999
7.9829517896677515,-15.539262649709375,-15.457379474169379
6.4996393077776515,-13.107660197278541,-11.74909826944413
7.019668772577034,-14.831286388135494,-13.049171931442583
7.95792669436101,-15.128741166672782,-15.394816735902523
8.900053418175663,-18.387576588991294,-17.750133545439155
3.379951568515358,-0.1898964498316733,-3.949878921288395
3.75582952639944,-11.516998336981128,-4.889573815998599
0.93981939840869,4.879218633784429,2.150451503978275
5.78280140996174,-6.841790543660279,-9.957003524904351
0.35942273796742086,-1.5820324259389258,3.601443155081448
4.655980181324601,-7.996669438512375,-7.139950453311503
5.426446347075766,-9.994718032678893,-9.066115867689415
2.865412521282844,-6.182310540001663,-2.66353130320711
5.9083326056901075,-12.215373233202456,-10.270831514225268
0.3050024993904943,0.9610541378591924,3.7374937515237643
0.37348188749214417,7.946971389828697,3.56629528126964
8.226005606596583,-13.725818033622808,-16.06501401649146
3.601906414112629,-1.3258782977961765,-4.504766035281573
1.2706051265188478,3.1276673438109683,1.3234871837028805
5.222432600548044,-11.378710929413181,-8.556081501370109
7.699935530986108,-16.061139493164706,-14.749838827465272
2.1582102749684315,0.32791071564871577,-0.8955256874210793
6.228904758190002,-14.127581417704869,-11.072261895475005
0.85347464993768,4.1488094505867705,2.3663133751558
0.516817211686077,2.6071434753894698,3.2079569707848075
5.31354631568148,-9.720917808077692,-8.783865789203698
5.406351216101065,-7.238478119743934,-9.015878040252662
6.374299014982066,-10.325089258740064,-11.435747537455164
7.260913337226615,-14.554698757614236,-13.652283343066536
9.758520794625346,-16.997977478152745,-19.896301986563365
5.163003483011953,-11.110167026529625,-8.407508707529882
3.2295647294124596,-2.0340728061704905,-3.57391182353115
7.9518619476870365,-13.896901724296633,-15.379654869217593
2.708322512620742,-3.0446723798368316,-2.270806281551856
4.389714207056361,-5.658952962035608,-6.474285517640903
0.7845638134226596,-0.5891934745199063,2.538590466443351
0.2535074341545751,6.176298962630815,3.866231414613562
9.626484146779251,-20.0284657080556,-19.566210366948127
8.359801205122059,-17.706310564102747,-16.399503012805148
6.95974206093698,-10.276832087750229,-12.899355152342451
4.089529444142698,-7.4846828367136435,-5.723823610356746
1.7329432007084578,-3.3535112426800433,0.16764199822885573
1.5643704267108605,-3.3024990005869106,0.5890739332228487
2.502428981645953,-0.24104757575078306,-1.7560724541148822
5.4922666470612045,-12.431739998893718,-9.23066661765301
7.145959227000623,-8.977912612540646,-13.364898067501557
6.601973767177313,-17.209757937652586,-12.004934417943282
2.7993389694594284,1.7427934970765246,-2.498347423648571
9.54865280663194,-18.844088348573305,-19.371632016579852
7.378969166957685,-14.189205697070195,-13.947422917394213
5.543540525114007,-10.72114902980739,-9.358851312785017
6.117207462343522,-9.795178369978629,-10.793018655858805
4.196000624277899,-6.08408831675687,-5.990001560694749
2.4773098950115746,1.0649799675123672,-1.6932747375289363
3.559726786512616,-4.11374784462644,-4.399316966281539
7.578461104643691,-14.070398357954533,-14.446152761609227
0.14393488629755868,3.231132253721464,4.140162784256104
1.1607264050691624,1.4558199280244253,1.598183987327094
0.4600264202175275,4.119438371686329,3.3499339494561813
0.40728802318970136,-0.7936410396158173,3.4817799420257467
8.554605840110073,-20.256978155539464,-16.88651460027518
7.036578593800237,-11.233286249443806,-13.091446484500594
4.741738290873252,-6.927182131863275,-7.35434572718313
0.9783416065100148,1.594187642843265,2.054145983724963
4.916158751168323,-7.744312045257327,-7.790396877920809
4.734717707805657,-6.467840006109965,-7.336794269514142
1.7320186991001518,-1.179445948523783,0.16995325224962077
4.33851649237973,-8.292053044455107,-6.346291230949326
3.9850473439737346,-4.973005222190132,-5.462618359934336
6.158500980522165,-13.342184395342992,-10.896252451305411
6.350936508676438,-10.356709382404915,-11.377341271691094
0.4530400977204452,-0.8890592548957139,3.3673997556988873
3.746126146264712,-2.2924262723476714,-4.865315365661781
6.258599157142363,-9.9650041868233,-11.146497892855908
5.031362585800877,-7.438332128717503,-8.078406464502192
8.564898411883222,-14.45551856984427,-16.912246029708054
6.58693631618945,-7.803654679317183,-11.967340790473624
1.629344270814297,2.962564485509584,0.42663932296425777
0.7056874740042984,-1.866404263339859,2.735781314989254
6.424192782063156,-14.759424371997143,-11.56048195515789
0.26511310541621813,2.2751707922202575,3.8372172364594546
5.8577558127346325,-10.079161906309496,-10.14438953183658
9.402302414249576,-17.711608484451133,-19.00575603562394
5.75474177875879,-11.70121397978064,-9.886854446896976
3.881699262065219,-4.7373312439703525,-5.204248155163048
6.432882184423532,-13.470662791942136,-11.58220546105883
4.582528904915167,-8.485116769767787,-6.956322262287916
5.45616789315935,-12.65707247501893,-9.140419732898375
9.41464808776525,-21.344703334690386,-19.036620219413127
3.8610263780077423,-8.53177745906019,-5.152565945019356
9.611905638239142,-21.969447228041187,-19.529764095597855
9.053506419560637,-15.499661557381993,-18.13376604890159
1.9579113478929644,-2.768275591812268,-0.39477836973241054
0.6936130087516545,9.346922640214341,2.7659674781208636
1.0077800137742665,3.213844717766557,1.9805499655643337
0.18221825651549728,4.506544667948442,4.044454358711257
0.944429607559284,-0.0069684693512437335,2.13892598110179
6.830067734163569,-10.824394636886444,-12.575169335408923
0.7118864846022899,1.2811892228998407,2.7202837884942754
3.189756302937613,-3.169366220730629,-3.4743907573440325
8.448753109694545,-10.221671428564374,-16.62188277423636
0.23271935735825866,3.6780518572927283,3.9182016066043532
8.144684825889358,-12.988528749009205,-15.861712064723395
2.8185477477339993,-4.304310432149717,-2.5463693693349985
1.1816482762165625,1.4584080832161894,1.5458793094585936
6.967371653641506,-8.49142754501499,-12.918429134103764
6.28942846779884,-12.790988813966518,-11.223571169497099
8.77472013527053,-12.905678943184,-17.436800338176322
7.350710438038858,-12.107396256458458,-13.876776095097146
8.034809303848485,-16.99319019935688,-15.587023259621212
2.820345725713065,-0.9698449666438596,-2.550864314282662
1.7743954377972282,2.495397529573754,0.06401140550692919
7.506147516408584,-12.710843885478468,-14.265368791021459
8.06834739267264,-19.59643028140774,-15.670868481681602
9.905051420006734,-22.080471489579008,-20.262628550016835
4.126176769114265,-6.434238511664425,-5.815441922785663
3.720180857927832,-4.986535717569696,-4.80045214481958
7.764129607419968,-13.358643774673226,-14.910324018549922
3.4080354025301784,-3.575836003992312,-4.020088506325447
9.307573256035647,-22.10729403686437,-18.768933140089118
8.584127518430119,-16.009824168560392,-16.9603187960753
4.289940273750183,-4.6983863211659,-6.224850684375458
7.508710677914974,-12.872300574959834,-14.271776694787434
7.545428740846823,-11.661620038230504,-14.363571852117058
1.031238688359326,4.006708665473945,1.9219032791016848
9.025529066795666,-16.915872468918074,-18.063822666989168
5.052523724478571,-8.306723589843045,-8.131309311196429
8.264574661077416,-20.31383898648352,-16.161436652693542
3.2004960103061175,-2.4271944779338286,-3.501240025765293
8.955232284962005,-17.368861494497235,-17.888080712405014
3.892016787341631,-4.551094875365644,-5.230041968354078
0.1083765148029836,1.0371872734417673,4.229058712992541
9.053819764192637,-20.83719076150225,-18.134549410481593
0.9128667678613356,4.85071521367892,2.217833080346661
3.1931363759041487,-3.58172882440201,-3.482840939760372
9.50061967050805,-17.547797432838564,-19.251549176270125
9.506071469375561,-19.19438273311275,-19.265178673438903
5.734378881232861,-9.761556854342789,-9.835947203082153
6.318372121697992,-8.950220789304986,-11.29593030424498
4.4844552197831975,-8.001249870001429,-6.711138049457993
2.9321077169806453,-2.589967350099155,-2.8302692924516135
3.2866454536991596,-4.872301856010505,-3.7166136342478993
6.725184560770384,-13.39920197050675,-12.31296140192596
7.5237452943768,-15.0822935446136,-14.309363235942001
7.915790437258485,-14.73414166406193,-15.289476093146213
7.896181427945539,-16.43732512402254,-15.240453569863845
0.9120610304869037,5.359237737716543,2.219847423782741
4.944203047025814,-10.097025873113296,-7.8605076175645365
0.5755876001664428,2.593851889180495,3.0610309995838927
5.495288823237355,-10.337549703778826,-9.238222058093388
4.41530501373377,-2.920817823450093,-6.538262534334425
8.877041827582998,-17.20121762767856,-17.692604568957496
3.5091501255207866,-1.6932639651303796,-4.272875313801967
1.1706701642760586,-2.1405763432825764,1.5733245893098533
1.4299168205283586,1.5928336133522507,0.9252079486791036
7.615106317174723,-12.313688803878215,-14.537765792936806
6.182180633162611,-10.749741609717967,-10.955451582906527
1.0112267612279024,4.635634034593622,1.9719330969302438
0.8410680611499743,1.104108721874134,2.3973298471250644
7.009691314591199,-9.50085968601405,-13.024228286478
0.7276300636419353,8.428170149943288,2.6809248408951616
8.218600592903563,-16.953597883358054,-16.046501482258908
7.062422271564962,-14.269811982414335,-13.156055678912406
0.8134878064189976,6.099741676746758,2.466280483952506
0.8483771408519192,6.327987512196983,2.379057147870202
9.866395785011754,-21.473139530412556,-20.165989462529385
3.742707957561203,-5.90723693664265,-4.856769893903007
3.706421470668909,-5.47051519882354,-4.766053676672271
8.127995672575025,-19.181115459023257,-15.819989181437563
9.472485773838587,-21.47784430080696,-19.181214434596466
9.860010638228708,-22.66037851245194,-20.15002659557177
7.533781852589416,-16.25394854423386,-14.334454631473541
3.762595855309158,-4.993201856739848,-4.906489638272895
0.8350071669866876,2.9980189138745827,2.412482082533281
7.771469159274368,-11.052421666150726,-14.92867289818592
5.58404249735805,-11.9559913452421,-9.460106243395124
4.242220092469763,-3.6447442349829493,-6.1055502311744085
9.06354385094736,-18.69383173793217,-18.1588596273684
1.1119748230615134,1.5964036682151341,1.7200629423462166
4.926251042908591,-6.128578876854967,-7.815627607271477
0.11353644767419069,1.4093538269087773,4.216158880814524
4.6866064199412625,-6.26049168439303,-7.216516049853157
0.5630327568183735,3.5085486284867065,3.0924181079540665
1.1881791626807192,2.760680253318575,1.5295520932982019
1.1752624677710488,2.284765440341923,1.561843830572378
6.492103021160636,-5.592007203124355,-11.730257552901591
7.460448792654233,-15.745471942263872,-14.151121981635583
5.833687650971596,-11.411711514933534,-10.084219127428991
9.621725484745419,-21.112165027925457,-19.554313711863546
3.748705795237041,-6.260457285993239,-4.871764488092602
2.8571208628186073,-4.236269975312813,-2.6428021570465186
8.685991281894603,-14.242436876967627,-17.214978204736507
2.235958385194526,2.461364656988322,-1.089895962986315
9.632225394406113,-21.007429220388975,-19.580563486015283
0.12154474689816341,2.11524919999402,4.196138132754592
9.69878826707639,-18.568431776724964,-19.746970667690974
0.43159911950576113,2.040444590533169,3.421002201235597
8.911431136980712,-16.196248298063,-17.778577842451778
5.277011090862999,-8.185220175029247,-8.692527727157497
9.929647961193004,-24.113480190475588,-20.32411990298251
0.7379656473539886,6.523848884940183,2.6550858816150287
5.538542844013207,-4.856662927294214,-9.346357110033019
9.69302535619099,-21.26453511668844,-19.732563390477473
5.230978441701488,-9.546700004093681,-8.57744610425372
6.293986381352625,-10.5203024765693,-11.234965953381563
6.957486889846171,-12.057575249647867,-12.893717224615429
4.545410647677732,-5.217165937512256,-6.863526619194332
6.275580800840634,-6.163440655185713,-11.188952002101587
5.843143119231002,-10.550225866812628,-10.107857798077506
9.01158010490989,-20.024693373620856,-18.028950262274723
0.4544638034145787,-0.08445757857276481,3.363840491463553
2.809631895922303,-4.351404839660555,-2.5240797398057575
9.504114840765588,-19.34310453409846,-19.26028710191397
8.902637838909163,-13.270199938478438,-17.75659459727291
4.55656752785713,-8.185447067233254,-6.8914188196428245
6.201325978015367,-10.443845065941172,-11.003314945038419
2.7738118298113266,-2.475586814710196,-2.434529574528316
1.881211597237613,2.7679541905261775,-0.20302899309403255
4.636984049399821,-0.7751290588154989,-7.092460123499553
3.533522280260528,-5.660977632952122,-4.33380570065132
5.836561118508721,-11.315001402567356,-10.091402796271801
0.7773463696498484,5.16703626854806,2.556634075875379
9.743948076661665,-18.155141467588386,-19.859870191654164
9.86210744479603,-15.538500297649989,-20.155268611990074
